signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2025-03-12,Long,8,1,FLAT,,FILLED,1,2025-03-13,True,False,meanrev,CRWD,breakeven_1
2026-01-07,Long,8,1,FLAT,,FILLED,2,2026-01-08,True,False,meanrev,CRWD,breakeven_1
2023-08-14,Long,8,1,FLAT,,FILLED,1,2023-08-15,True,False,meanrev,PANW,breakeven_1
2025-01-15,Long,8,1,FLAT,,FILLED,2,2025-01-16,True,False,meanrev,PANW,breakeven_1
2024-04-19,Long,8,1,FLAT,,FILLED,1,2024-04-22,True,False,meanrev,JPM,breakeven_1
2025-03-14,Long,8,1,FLAT,,FILLED,2,2025-03-17,True,False,meanrev,JPM,breakeven_1
2026-03-17,Long,8,1,FLAT,,FILLED,1,2026-03-18,True,False,meanrev,GS,breakeven_1
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,BAC,breakeven_1
2023-10-02,Long,8,1,FLAT,,FILLED,1,2023-10-03,True,False,meanrev,V,breakeven_1
2023-10-04,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,V,breakeven_1
2024-05-06,Long,8,1,FLAT,,FILLED,1,2024-05-07,True,False,meanrev,MA,breakeven_1
2025-03-17,Long,8,1,FLAT,,FILLED,2,2025-03-18,True,False,meanrev,MA,breakeven_1
2023-03-21,Long,8,1,FLAT,,FILLED,1,2023-03-22,True,False,meanrev,CAT,breakeven_1
2024-12-24,Long,8,1,FLAT,,FILLED,2,2024-12-26,True,False,meanrev,CAT,breakeven_1
2025-01-13,Long,8,1,FLAT,,FILLED,3,2025-01-14,True,False,meanrev,CAT,breakeven_1
2026-08-03,Long,8,1,FLAT,,FILLED,4,2026-08-04,True,False,meanrev,CAT,breakeven_1
2024-12-19,Long,8,1,FLAT,,FILLED,1,2024-12-20,True,False,meanrev,GE,breakeven_1
2026-03-25,Long,8,1,FLAT,,FILLED,2,2026-03-26,True,False,meanrev,GE,breakeven_1
2022-02-28,Long,8,1,FLAT,,FILLED,1,2022-03-01,True,False,meanrev,DE,breakeven_1
2026-09-16,Long,8,1,FLAT,,FILLED_BUT_CENSORED_AT_END,1,2026-09-17,False,True,meanrev,RTX,breakeven_1
2026-09-21,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,RTX,breakeven_1
2023-03-20,Long,8,1,FLAT,,FILLED,1,2023-03-21,True,False,meanrev,XOM,breakeven_1
2022-06-27,Long,8,1,FLAT,,FILLED,1,2022-06-28,True,False,meanrev,CVX,breakeven_1
2022-10-03,Long,8,1,FLAT,,FILLED,2,2022-10-04,True,False,meanrev,CVX,breakeven_1
2024-05-17,Long,8,1,FLAT,,FILLED,1,2024-05-20,True,False,meanrev,COP,breakeven_1
2024-05-28,Long,8,1,FLAT,,FILLED,2,2024-05-29,True,False,meanrev,COP,breakeven_1
2022-01-28,Long,8,1,FLAT,,FILLED,1,2022-01-31,True,False,meanrev,LLY,breakeven_1
2024-08-06,Long,8,1,FLAT,,FILLED,2,2024-08-07,True,False,meanrev,LLY,breakeven_1
2024-11-08,Long,8,1,FLAT,,FILLED,3,2024-11-11,True,False,meanrev,LLY,breakeven_1
2025-03-17,Long,8,1,FLAT,,FILLED,1,2025-03-18,True,False,meanrev,WMT,breakeven_1
2026-06-03,Long,8,1,FLAT,,FILLED,2,2026-06-04,True,False,meanrev,WMT,breakeven_1
2022-01-24,Long,8,1,FLAT,,FILLED,1,2022-01-25,True,False,meanrev,HD,breakeven_1
2024-12-24,Long,8,1,FLAT,,FILLED,2,2024-12-26,True,False,meanrev,HD,breakeven_1
2025-10-14,Long,8,1,FLAT,,FILLED,3,2025-10-15,True,False,meanrev,HD,breakeven_1
2024-04-23,Long,8,1,FLAT,,FILLED,1,2024-04-24,True,False,meanrev,AMD,breakeven_2
2022-01-26,Long,8,1,FLAT,,FILLED,1,2022-01-27,True,False,meanrev,AVGO,breakeven_2
2022-01-31,Long,8,1,FLAT,,FILLED,1,2022-02-01,True,False,meanrev,MRVL,breakeven_2
2025-03-05,Long,8,1,FLAT,,FILLED,1,2025-03-06,True,False,meanrev,TSM,breakeven_2
2023-08-21,Long,8,1,FLAT,,FILLED,1,2023-08-22,True,False,meanrev,AAPL,breakeven_2
2024-01-10,Long,8,1,FLAT,,FILLED,2,2024-01-11,True,False,meanrev,AAPL,breakeven_2
2025-01-27,Long,8,1,FLAT,,FILLED,3,2025-01-28,True,False,meanrev,AAPL,breakeven_2
2026-01-26,Long,8,1,FLAT,,FILLED,4,2026-01-27,True,False,meanrev,AAPL,breakeven_2
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,GOOGL,breakeven_2
2026-03-31,Long,8,1,FLAT,,FILLED,2,2026-04-01,True,False,meanrev,GOOGL,breakeven_2
2024-05-03,Long,8,1,FLAT,,FILLED,1,2024-05-06,True,False,meanrev,META,breakeven_2
2025-03-05,Long,8,1,FLAT,,FILLED,1,2025-03-06,True,False,meanrev,AMZN,breakeven_2
2023-12-19,Long,8,1,FLAT,,FILLED,1,2023-12-20,True,False,meanrev,ORCL,breakeven_2
2025-11-19,Long,8,1,FLAT,,FILLED,2,2025-11-20,True,False,meanrev,ORCL,breakeven_2
2024-04-23,Long,8,1,FLAT,,FILLED,1,2024-04-24,True,False,meanrev,CRM,breakeven_2
2024-06-05,Long,8,1,FLAT,,FILLED,1,2024-06-06,True,False,meanrev,NOW,breakeven_2
2025-02-26,Long,8,1,FLAT,,FILLED,2,2025-02-27,True,False,meanrev,NOW,breakeven_2
2023-08-21,Long,8,1,FLAT,,FILLED,1,2023-08-22,True,False,meanrev,TSLA,breakeven_2
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,HOOD,breakeven_2
2025-03-14,Long,8,1,FLAT,,FILLED,1,2025-03-17,True,False,meanrev,SHOP,breakeven_2
2026-01-29,Long,8,1,FLAT,,FILLED,2,2026-01-30,True,False,meanrev,SHOP,breakeven_2
2024-05-01,Long,8,1,FLAT,,FILLED,1,2024-05-02,True,False,meanrev,UBER,breakeven_2
2024-08-06,Long,8,1,FLAT,,FILLED,2,2024-08-07,True,False,meanrev,UBER,breakeven_2
2023-08-22,Long,8,1,FLAT,,FILLED,1,2023-08-23,True,False,meanrev,ABNB,breakeven_2
2023-08-25,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,ABNB,breakeven_2
2025-03-12,Long,8,1,FLAT,,FILLED,1,2025-03-13,True,False,meanrev,CRWD,breakeven_2
2026-01-07,Long,8,1,FLAT,,FILLED,2,2026-01-08,True,False,meanrev,CRWD,breakeven_2
2023-08-14,Long,8,1,FLAT,,FILLED,1,2023-08-15,True,False,meanrev,PANW,breakeven_2
2025-01-15,Long,8,1,FLAT,,FILLED,2,2025-01-16,True,False,meanrev,PANW,breakeven_2
2024-04-19,Long,8,1,FLAT,,FILLED,1,2024-04-22,True,False,meanrev,JPM,breakeven_2
2025-03-14,Long,8,1,FLAT,,FILLED,2,2025-03-17,True,False,meanrev,JPM,breakeven_2
2026-03-17,Long,8,1,FLAT,,FILLED,1,2026-03-18,True,False,meanrev,GS,breakeven_2
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,BAC,breakeven_2
2023-10-02,Long,8,1,FLAT,,FILLED,1,2023-10-03,True,False,meanrev,V,breakeven_2
2023-10-04,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,V,breakeven_2
2024-05-06,Long,8,1,FLAT,,FILLED,1,2024-05-07,True,False,meanrev,MA,breakeven_2
2025-03-17,Long,8,1,FLAT,,FILLED,2,2025-03-18,True,False,meanrev,MA,breakeven_2
2023-03-21,Long,8,1,FLAT,,FILLED,1,2023-03-22,True,False,meanrev,CAT,breakeven_2
2024-12-24,Long,8,1,FLAT,,FILLED,2,2024-12-26,True,False,meanrev,CAT,breakeven_2
2025-01-13,Long,8,1,FLAT,,FILLED,3,2025-01-14,True,False,meanrev,CAT,breakeven_2
2026-08-03,Long,8,1,FLAT,,FILLED,4,2026-08-04,True,False,meanrev,CAT,breakeven_2
2024-12-19,Long,8,1,FLAT,,FILLED,1,2024-12-20,True,False,meanrev,GE,breakeven_2
2026-03-25,Long,8,1,FLAT,,FILLED,2,2026-03-26,True,False,meanrev,GE,breakeven_2
2022-02-28,Long,8,1,FLAT,,FILLED,1,2022-03-01,True,False,meanrev,DE,breakeven_2
2026-09-16,Long,8,1,FLAT,,FILLED_BUT_CENSORED_AT_END,1,2026-09-17,False,True,meanrev,RTX,breakeven_2
2026-09-21,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,RTX,breakeven_2
2023-03-20,Long,8,1,FLAT,,FILLED,1,2023-03-21,True,False,meanrev,XOM,breakeven_2
2022-06-27,Long,8,1,FLAT,,FILLED,1,2022-06-28,True,False,meanrev,CVX,breakeven_2
2022-10-03,Long,8,1,FLAT,,FILLED,2,2022-10-04,True,False,meanrev,CVX,breakeven_2
2024-05-17,Long,8,1,FLAT,,FILLED,1,2024-05-20,True,False,meanrev,COP,breakeven_2
2024-05-28,Long,8,1,FLAT,,FILLED,2,2024-05-29,True,False,meanrev,COP,breakeven_2
2022-01-28,Long,8,1,FLAT,,FILLED,1,2022-01-31,True,False,meanrev,LLY,breakeven_2
2024-08-06,Long,8,1,FLAT,,FILLED,2,2024-08-07,True,False,meanrev,LLY,breakeven_2
2024-11-08,Long,8,1,FLAT,,FILLED,3,2024-11-11,True,False,meanrev,LLY,breakeven_2
2025-03-17,Long,8,1,FLAT,,FILLED,1,2025-03-18,True,False,meanrev,WMT,breakeven_2
2026-06-03,Long,8,1,FLAT,,FILLED,2,2026-06-04,True,False,meanrev,WMT,breakeven_2
2022-01-24,Long,8,1,FLAT,,FILLED,1,2022-01-25,True,False,meanrev,HD,breakeven_2
2024-12-24,Long,8,1,FLAT,,FILLED,2,2024-12-26,True,False,meanrev,HD,breakeven_2
2025-10-14,Long,8,1,FLAT,,FILLED,3,2025-10-15,True,False,meanrev,HD,breakeven_2
2024-04-23,Long,8,1,FLAT,,FILLED,1,2024-04-24,True,False,meanrev,AMD,breakeven_3
2022-01-26,Long,8,1,FLAT,,FILLED,1,2022-01-27,True,False,meanrev,AVGO,breakeven_3
2022-01-31,Long,8,1,FLAT,,FILLED,1,2022-02-01,True,False,meanrev,MRVL,breakeven_3
2025-03-05,Long,8,1,FLAT,,FILLED,1,2025-03-06,True,False,meanrev,TSM,breakeven_3
2023-08-21,Long,8,1,FLAT,,FILLED,1,2023-08-22,True,False,meanrev,AAPL,breakeven_3
2024-01-10,Long,8,1,FLAT,,FILLED,2,2024-01-11,True,False,meanrev,AAPL,breakeven_3
2025-01-27,Long,8,1,FLAT,,FILLED,3,2025-01-28,True,False,meanrev,AAPL,breakeven_3
2026-01-26,Long,8,1,FLAT,,FILLED,4,2026-01-27,True,False,meanrev,AAPL,breakeven_3
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,GOOGL,breakeven_3
2026-03-31,Long,8,1,FLAT,,FILLED,2,2026-04-01,True,False,meanrev,GOOGL,breakeven_3
2024-05-03,Long,8,1,FLAT,,FILLED,1,2024-05-06,True,False,meanrev,META,breakeven_3
2025-03-05,Long,8,1,FLAT,,FILLED,1,2025-03-06,True,False,meanrev,AMZN,breakeven_3
2023-12-19,Long,8,1,FLAT,,FILLED,1,2023-12-20,True,False,meanrev,ORCL,breakeven_3
2025-11-19,Long,8,1,FLAT,,FILLED,2,2025-11-20,True,False,meanrev,ORCL,breakeven_3
2024-04-23,Long,8,1,FLAT,,FILLED,1,2024-04-24,True,False,meanrev,CRM,breakeven_3
2024-06-05,Long,8,1,FLAT,,FILLED,1,2024-06-06,True,False,meanrev,NOW,breakeven_3
2025-02-26,Long,8,1,FLAT,,FILLED,2,2025-02-27,True,False,meanrev,NOW,breakeven_3
2023-08-21,Long,8,1,FLAT,,FILLED,1,2023-08-22,True,False,meanrev,TSLA,breakeven_3
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,HOOD,breakeven_3
2025-03-14,Long,8,1,FLAT,,FILLED,1,2025-03-17,True,False,meanrev,SHOP,breakeven_3
2026-01-29,Long,8,1,FLAT,,FILLED,2,2026-01-30,True,False,meanrev,SHOP,breakeven_3
2024-05-01,Long,8,1,FLAT,,FILLED,1,2024-05-02,True,False,meanrev,UBER,breakeven_3
2024-08-06,Long,8,1,FLAT,,FILLED,2,2024-08-07,True,False,meanrev,UBER,breakeven_3
2023-08-22,Long,8,1,FLAT,,FILLED,1,2023-08-23,True,False,meanrev,ABNB,breakeven_3
2023-08-25,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,ABNB,breakeven_3
2025-03-12,Long,8,1,FLAT,,FILLED,1,2025-03-13,True,False,meanrev,CRWD,breakeven_3
2026-01-07,Long,8,1,FLAT,,FILLED,2,2026-01-08,True,False,meanrev,CRWD,breakeven_3
2023-08-14,Long,8,1,FLAT,,FILLED,1,2023-08-15,True,False,meanrev,PANW,breakeven_3
2025-01-15,Long,8,1,FLAT,,FILLED,2,2025-01-16,True,False,meanrev,PANW,breakeven_3
2024-04-19,Long,8,1,FLAT,,FILLED,1,2024-04-22,True,False,meanrev,JPM,breakeven_3
2025-03-14,Long,8,1,FLAT,,FILLED,2,2025-03-17,True,False,meanrev,JPM,breakeven_3
2026-03-17,Long,8,1,FLAT,,FILLED,1,2026-03-18,True,False,meanrev,GS,breakeven_3
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,BAC,breakeven_3
2023-10-02,Long,8,1,FLAT,,FILLED,1,2023-10-03,True,False,meanrev,V,breakeven_3
2023-10-04,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,V,breakeven_3
2024-05-06,Long,8,1,FLAT,,FILLED,1,2024-05-07,True,False,meanrev,MA,breakeven_3
2025-03-17,Long,8,1,FLAT,,FILLED,2,2025-03-18,True,False,meanrev,MA,breakeven_3
2023-03-21,Long,8,1,FLAT,,FILLED,1,2023-03-22,True,False,meanrev,CAT,breakeven_3
2024-12-24,Long,8,1,FLAT,,FILLED,2,2024-12-26,True,False,meanrev,CAT,breakeven_3
2025-01-13,Long,8,1,FLAT,,FILLED,3,2025-01-14,True,False,meanrev,CAT,breakeven_3
2026-08-03,Long,8,1,FLAT,,FILLED,4,2026-08-04,True,False,meanrev,CAT,breakeven_3
2024-12-19,Long,8,1,FLAT,,FILLED,1,2024-12-20,True,False,meanrev,GE,breakeven_3
2026-03-25,Long,8,1,FLAT,,FILLED,2,2026-03-26,True,False,meanrev,GE,breakeven_3
2022-02-28,Long,8,1,FLAT,,FILLED,1,2022-03-01,True,False,meanrev,DE,breakeven_3
2026-09-16,Long,8,1,FLAT,,FILLED_BUT_CENSORED_AT_END,1,2026-09-17,False,True,meanrev,RTX,breakeven_3
2026-09-21,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,RTX,breakeven_3
2023-03-20,Long,8,1,FLAT,,FILLED,1,2023-03-21,True,False,meanrev,XOM,breakeven_3
2022-06-27,Long,8,1,FLAT,,FILLED,1,2022-06-28,True,False,meanrev,CVX,breakeven_3
2022-10-03,Long,8,1,FLAT,,FILLED,2,2022-10-04,True,False,meanrev,CVX,breakeven_3
2024-05-17,Long,8,1,FLAT,,FILLED,1,2024-05-20,True,False,meanrev,COP,breakeven_3
2024-05-28,Long,8,1,FLAT,,FILLED,2,2024-05-29,True,False,meanrev,COP,breakeven_3
2022-01-28,Long,8,1,FLAT,,FILLED,1,2022-01-31,True,False,meanrev,LLY,breakeven_3
2024-08-06,Long,8,1,FLAT,,FILLED,2,2024-08-07,True,False,meanrev,LLY,breakeven_3
2024-11-08,Long,8,1,FLAT,,FILLED,3,2024-11-11,True,False,meanrev,LLY,breakeven_3
2025-03-17,Long,8,1,FLAT,,FILLED,1,2025-03-18,True,False,meanrev,WMT,breakeven_3
2026-06-03,Long,8,1,FLAT,,FILLED,2,2026-06-04,True,False,meanrev,WMT,breakeven_3
2022-01-24,Long,8,1,FLAT,,FILLED,1,2022-01-25,True,False,meanrev,HD,breakeven_3
2024-12-24,Long,8,1,FLAT,,FILLED,2,2024-12-26,True,False,meanrev,HD,breakeven_3
2025-10-14,Long,8,1,FLAT,,FILLED,3,2025-10-15,True,False,meanrev,HD,breakeven_3
2024-04-23,Long,8,1,FLAT,,FILLED,1,2024-04-24,True,False,meanrev,AMD,breakeven_4
2022-01-26,Long,8,1,FLAT,,FILLED,1,2022-01-27,True,False,meanrev,AVGO,breakeven_4
2022-01-31,Long,8,1,FLAT,,FILLED,1,2022-02-01,True,False,meanrev,MRVL,breakeven_4
2025-03-05,Long,8,1,FLAT,,FILLED,1,2025-03-06,True,False,meanrev,TSM,breakeven_4
2023-08-21,Long,8,1,FLAT,,FILLED,1,2023-08-22,True,False,meanrev,AAPL,breakeven_4
2024-01-10,Long,8,1,FLAT,,FILLED,2,2024-01-11,True,False,meanrev,AAPL,breakeven_4
2025-01-27,Long,8,1,FLAT,,FILLED,3,2025-01-28,True,False,meanrev,AAPL,breakeven_4
2026-01-26,Long,8,1,FLAT,,FILLED,4,2026-01-27,True,False,meanrev,AAPL,breakeven_4
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,GOOGL,breakeven_4
2026-03-31,Long,8,1,FLAT,,FILLED,2,2026-04-01,True,False,meanrev,GOOGL,breakeven_4
2024-05-03,Long,8,1,FLAT,,FILLED,1,2024-05-06,True,False,meanrev,META,breakeven_4
2025-03-05,Long,8,1,FLAT,,FILLED,1,2025-03-06,True,False,meanrev,AMZN,breakeven_4
2023-12-19,Long,8,1,FLAT,,FILLED,1,2023-12-20,True,False,meanrev,ORCL,breakeven_4
2025-11-19,Long,8,1,FLAT,,FILLED,2,2025-11-20,True,False,meanrev,ORCL,breakeven_4
2024-04-23,Long,8,1,FLAT,,FILLED,1,2024-04-24,True,False,meanrev,CRM,breakeven_4
2024-06-05,Long,8,1,FLAT,,FILLED,1,2024-06-06,True,False,meanrev,NOW,breakeven_4
2025-02-26,Long,8,1,FLAT,,FILLED,2,2025-02-27,True,False,meanrev,NOW,breakeven_4
2023-08-21,Long,8,1,FLAT,,FILLED,1,2023-08-22,True,False,meanrev,TSLA,breakeven_4
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,HOOD,breakeven_4
2025-03-14,Long,8,1,FLAT,,FILLED,1,2025-03-17,True,False,meanrev,SHOP,breakeven_4
2026-01-29,Long,8,1,FLAT,,FILLED,2,2026-01-30,True,False,meanrev,SHOP,breakeven_4
2024-05-01,Long,8,1,FLAT,,FILLED,1,2024-05-02,True,False,meanrev,UBER,breakeven_4
2024-08-06,Long,8,1,FLAT,,FILLED,2,2024-08-07,True,False,meanrev,UBER,breakeven_4
2023-08-22,Long,8,1,FLAT,,FILLED,1,2023-08-23,True,False,meanrev,ABNB,breakeven_4
2023-08-25,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,ABNB,breakeven_4
2025-03-12,Long,8,1,FLAT,,FILLED,1,2025-03-13,True,False,meanrev,CRWD,breakeven_4
2026-01-07,Long,8,1,FLAT,,FILLED,2,2026-01-08,True,False,meanrev,CRWD,breakeven_4
2023-08-14,Long,8,1,FLAT,,FILLED,1,2023-08-15,True,False,meanrev,PANW,breakeven_4
2025-01-15,Long,8,1,FLAT,,FILLED,2,2025-01-16,True,False,meanrev,PANW,breakeven_4
2024-04-19,Long,8,1,FLAT,,FILLED,1,2024-04-22,True,False,meanrev,JPM,breakeven_4
2025-03-14,Long,8,1,FLAT,,FILLED,2,2025-03-17,True,False,meanrev,JPM,breakeven_4
2026-03-17,Long,8,1,FLAT,,FILLED,1,2026-03-18,True,False,meanrev,GS,breakeven_4
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,BAC,breakeven_4
2023-10-02,Long,8,1,FLAT,,FILLED,1,2023-10-03,True,False,meanrev,V,breakeven_4
2023-10-04,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,V,breakeven_4
2024-05-06,Long,8,1,FLAT,,FILLED,1,2024-05-07,True,False,meanrev,MA,breakeven_4
2025-03-17,Long,8,1,FLAT,,FILLED,2,2025-03-18,True,False,meanrev,MA,breakeven_4
2023-03-21,Long,8,1,FLAT,,FILLED,1,2023-03-22,True,False,meanrev,CAT,breakeven_4
2024-12-24,Long,8,1,FLAT,,FILLED,2,2024-12-26,True,False,meanrev,CAT,breakeven_4
2025-01-13,Long,8,1,FLAT,,FILLED,3,2025-01-14,True,False,meanrev,CAT,breakeven_4
2026-08-03,Long,8,1,FLAT,,FILLED,4,2026-08-04,True,False,meanrev,CAT,breakeven_4
2024-12-19,Long,8,1,FLAT,,FILLED,1,2024-12-20,True,False,meanrev,GE,breakeven_4
2026-03-25,Long,8,1,FLAT,,FILLED,2,2026-03-26,True,False,meanrev,GE,breakeven_4
2022-02-28,Long,8,1,FLAT,,FILLED,1,2022-03-01,True,False,meanrev,DE,breakeven_4
2026-09-16,Long,8,1,FLAT,,FILLED_BUT_CENSORED_AT_END,1,2026-09-17,False,True,meanrev,RTX,breakeven_4
2026-09-21,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,RTX,breakeven_4
2023-03-20,Long,8,1,FLAT,,FILLED,1,2023-03-21,True,False,meanrev,XOM,breakeven_4
2022-06-27,Long,8,1,FLAT,,FILLED,1,2022-06-28,True,False,meanrev,CVX,breakeven_4
2022-10-03,Long,8,1,FLAT,,FILLED,2,2022-10-04,True,False,meanrev,CVX,breakeven_4
2024-05-17,Long,8,1,FLAT,,FILLED,1,2024-05-20,True,False,meanrev,COP,breakeven_4
2024-05-28,Long,8,1,FLAT,,FILLED,2,2024-05-29,True,False,meanrev,COP,breakeven_4
2022-01-28,Long,8,1,FLAT,,FILLED,1,2022-01-31,True,False,meanrev,LLY,breakeven_4
2024-08-06,Long,8,1,FLAT,,FILLED,2,2024-08-07,True,False,meanrev,LLY,breakeven_4
2024-11-08,Long,8,1,FLAT,,FILLED,3,2024-11-11,True,False,meanrev,LLY,breakeven_4
2025-03-17,Long,8,1,FLAT,,FILLED,1,2025-03-18,True,False,meanrev,WMT,breakeven_4
2026-06-03,Long,8,1,FLAT,,FILLED,2,2026-06-04,True,False,meanrev,WMT,breakeven_4
2022-01-24,Long,8,1,FLAT,,FILLED,1,2022-01-25,True,False,meanrev,HD,breakeven_4
2024-12-24,Long,8,1,FLAT,,FILLED,2,2024-12-26,True,False,meanrev,HD,breakeven_4
2025-10-14,Long,8,1,FLAT,,FILLED,3,2025-10-15,True,False,meanrev,HD,breakeven_4
2024-04-23,Long,8,1,FLAT,,FILLED,1,2024-04-24,True,False,meanrev,AMD,lock25_1
2022-01-26,Long,8,1,FLAT,,FILLED,1,2022-01-27,True,False,meanrev,AVGO,lock25_1
2022-01-31,Long,8,1,FLAT,,FILLED,1,2022-02-01,True,False,meanrev,MRVL,lock25_1
2025-03-05,Long,8,1,FLAT,,FILLED,1,2025-03-06,True,False,meanrev,TSM,lock25_1
2023-08-21,Long,8,1,FLAT,,FILLED,1,2023-08-22,True,False,meanrev,AAPL,lock25_1
2024-01-10,Long,8,1,FLAT,,FILLED,2,2024-01-11,True,False,meanrev,AAPL,lock25_1
2025-01-27,Long,8,1,FLAT,,FILLED,3,2025-01-28,True,False,meanrev,AAPL,lock25_1
2026-01-26,Long,8,1,FLAT,,FILLED,4,2026-01-27,True,False,meanrev,AAPL,lock25_1
2024-08-08,Long,8,1,FLAT,,FILLED,1,2024-08-09,True,False,meanrev,GOOGL,lock25_1
2026-03-31,Long,8,1,FLAT,,FILLED,2,2026-04-01,True,False,meanrev,GOOGL,lock25_1
2024-05-03,Long,8,1,FLAT,,FILLED,1,2024-05-06,True,False,meanrev,META,lock25_1
2025-03-05,Long,8,1,FLAT,,FILLED,1,2025-03-06,True,False,meanrev,AMZN,lock25_1
2023-12-19,Long,8,1,FLAT,,FILLED,1,2023-12-20,True,False,meanrev,ORCL,lock25_1
2025-11-19,Long,8,1,FLAT,,FILLED,2,2025-11-20,True,False,meanrev,ORCL,lock25_1
2024-04-23,Long,8,1,FLAT,,FILLED,1,2024-04-24,True,False,meanrev,CRM,lock25_1
2024-06-05,Long,8,1,FLAT,,FILLED,1,2024-06-06,True,False,meanrev,NOW,lock25_1
2025-02-26,Long,8,1,FLAT,,FILLED,2,2025-02-27,True,False,meanrev,NOW,lock25_1
2023-08-21,Long,8,1,FLAT,,FILLED,1,2023-08-22,True,False,meanrev,TSLA,lock25_1
