hypothesis_id,group,group_value,a_n,b_n,a_mean,b_mean,delta,expected_direction
squeeze:filter:sq_long_fail_trend,symbol,MA,7,6,0.014045141704987591,0.0112760239800526,-0.002769117724934992,1
squeeze:filter:sq_long_fail_trend,symbol,META,7,12,0.030943562194404434,-0.005309035040630637,-0.03625259723503507,1
squeeze:filter:sq_long_fail_trend,symbol,MRVL,4,7,-0.05291981445826027,-0.003294781559989936,0.04962503289827034,1
squeeze:filter:sq_long_fail_trend,symbol,MS,6,7,0.005407177562893402,0.0024322379507201335,-0.0029749396121732685,1
squeeze:filter:sq_long_fail_trend,symbol,MSFT,7,6,-0.006992117504428995,0.029538206359555064,0.03653032386398406,1
squeeze:filter:sq_long_fail_trend,symbol,MU,1,11,-0.005718531333074095,-0.035173163649398625,-0.02945463231632453,1
squeeze:filter:sq_long_fail_trend,symbol,NFLX,5,5,-0.012253946471432343,0.02819591896581226,0.0404498654372446,1
squeeze:filter:sq_long_fail_trend,symbol,NKE,0,17,,0.021787456358964914,,1
squeeze:filter:sq_long_fail_trend,symbol,NOW,5,5,0.02493633466306968,0.003908593918669867,-0.021027740744399812,1
squeeze:filter:sq_long_fail_trend,symbol,NVDA,3,5,0.04808346594158419,0.10040036533160546,0.052316899390021265,1
squeeze:filter:sq_long_fail_trend,symbol,ORCL,11,5,0.02325333290201675,-0.004307312530031337,-0.027560645432048086,1
squeeze:filter:sq_long_fail_trend,symbol,PANW,6,7,-0.0496989486995331,0.020508317760170338,0.07020726645970343,1
squeeze:filter:sq_long_fail_trend,symbol,PLTR,3,7,-0.06638967073002018,0.0029757095608982575,0.06936538029091843,1
squeeze:filter:sq_long_fail_trend,symbol,QCOM,3,0,-0.010211524945454076,,,1
squeeze:filter:sq_long_fail_trend,symbol,ROKU,0,2,,-0.035754995534982126,,1
squeeze:filter:sq_long_fail_trend,symbol,RTX,11,8,0.0032952967425279108,0.04703497107412663,0.04373967433159872,1
squeeze:filter:sq_long_fail_trend,symbol,SHOP,4,4,-0.10712027806664698,0.07302573196611123,0.1801460100327582,1
squeeze:filter:sq_long_fail_trend,symbol,SMCI,8,6,0.05065558233653482,0.07982442590700832,0.0291688435704735,1
squeeze:filter:sq_long_fail_trend,symbol,TSLA,2,10,-0.0399111936996519,0.20449705076026709,0.244408244459919,1
squeeze:filter:sq_long_fail_trend,symbol,TSM,3,7,-0.01789576060995964,0.07450861426548869,0.09240437487544832,1
squeeze:filter:sq_long_fail_trend,symbol,UBER,5,6,-0.012555596430291315,0.040298545329275536,0.05285414175956685,1
squeeze:filter:sq_long_fail_trend,symbol,V,4,7,0.018432594649183454,0.010109470517975014,-0.00832312413120844,1
squeeze:filter:sq_long_fail_trend,symbol,WMT,5,3,0.03183986351389332,0.019919628949958874,-0.011920234563934446,1
squeeze:filter:sq_long_fail_trend,symbol,XOM,2,8,-0.043350948308520154,0.032895547353589405,0.07624649566210956,1
squeeze:filter:sq_long_fail_recent,year,2021,1,34,-0.005718531333074095,0.00014767049702428946,0.005866201830098385,1
squeeze:filter:sq_long_fail_recent,year,2022,19,44,0.022368509338590258,-0.021941962966688676,-0.04431047230527893,1
squeeze:filter:sq_long_fail_recent,year,2023,66,170,-0.000553064516499157,0.026750767048776457,0.027303831565275615,1
squeeze:filter:sq_long_fail_recent,year,2024,103,243,0.0078795473214197,0.007144589935470239,-0.0007349573859494613,1
squeeze:filter:sq_long_fail_recent,year,2025,36,88,-0.008736157622189948,-0.0005681001996892834,0.008168057422500666,1
squeeze:filter:sq_long_fail_recent,symbol,AAPL,1,11,-0.016896986011756154,0.005438937765975169,0.022335923777731324,1
squeeze:filter:sq_long_fail_recent,symbol,ABNB,2,11,0.011723074296247415,-0.0433222721208935,-0.055045346417140914,1
squeeze:filter:sq_long_fail_recent,symbol,AMD,4,11,-0.007300528097967496,-0.045063683702032516,-0.03776315560406502,1
squeeze:filter:sq_long_fail_recent,symbol,AMZN,1,8,-0.0564110986558547,-0.028824471958106973,0.027586626697747724,1
squeeze:filter:sq_long_fail_recent,symbol,ARM,0,7,,0.017865355174997783,,1
squeeze:filter:sq_long_fail_recent,symbol,ASML,1,5,-0.047864478871109006,0.043518218037341974,0.09138269690845098,1
squeeze:filter:sq_long_fail_recent,symbol,AVGO,4,24,-0.02490122788299301,-0.010707217412492481,0.014194010470500529,1
squeeze:filter:sq_long_fail_recent,symbol,BAC,5,6,-0.03281532532571847,-0.02409172158079533,0.008723603744923144,1
squeeze:filter:sq_long_fail_recent,symbol,CAT,8,11,0.009517465782158605,-0.020680082210503405,-0.03019754799266201,1
squeeze:filter:sq_long_fail_recent,symbol,COIN,2,11,0.21220770811950218,0.1488746479415535,-0.06333306017794868,1
squeeze:filter:sq_long_fail_recent,symbol,COP,2,6,-0.002596337281651928,-0.02771684645074729,-0.025120509169095362,1
squeeze:filter:sq_long_fail_recent,symbol,COST,4,19,0.02664253940666339,0.0010859665804305862,-0.025556572826232804,1
squeeze:filter:sq_long_fail_recent,symbol,CRM,7,8,-0.04722844390997928,-0.003673093280664494,0.04355535062931479,1
squeeze:filter:sq_long_fail_recent,symbol,CRWD,3,8,0.008179351134339319,-0.01572690509506991,-0.02390625622940923,1
squeeze:filter:sq_long_fail_recent,symbol,CVX,2,7,-0.02352353218170622,0.00198471469767682,0.02550824687938304,1
squeeze:filter:sq_long_fail_recent,symbol,DDOG,4,10,0.0745747331001001,-0.014221822327986789,-0.08879655542808688,1
squeeze:filter:sq_long_fail_recent,symbol,DE,5,9,-0.02124147596946324,-0.03426872752763398,-0.013027251558170735,1
squeeze:filter:sq_long_fail_recent,symbol,ETN,10,10,-0.03177359141173223,-0.010922577697778758,0.02085101371395347,1
squeeze:filter:sq_long_fail_recent,symbol,GE,7,25,0.006427169327232878,0.056515565287132065,0.05008839595989919,1
squeeze:filter:sq_long_fail_recent,symbol,GOOGL,6,20,0.018489664563192048,0.00875989488390419,-0.009729769679287858,1
squeeze:filter:sq_long_fail_recent,symbol,GS,8,8,0.013154689682319712,-0.005643476783915066,-0.018798166466234778,1
squeeze:filter:sq_long_fail_recent,symbol,HD,4,15,0.009712336628687646,-0.011666272190094255,-0.0213786088187819,1
squeeze:filter:sq_long_fail_recent,symbol,HON,2,7,-0.015796062616943995,-0.02726950622174464,-0.011473443604800643,1
squeeze:filter:sq_long_fail_recent,symbol,HOOD,8,9,0.11071901302656502,0.028466235368520727,-0.08225277765804428,1
squeeze:filter:sq_long_fail_recent,symbol,JPM,6,14,0.0023902942971229524,0.023717985692344005,0.021327691395221053,1
squeeze:filter:sq_long_fail_recent,symbol,LLY,7,23,-9.133358169371204e-05,0.031211362297877687,0.0313026958795714,1
squeeze:filter:sq_long_fail_recent,symbol,MA,7,9,0.014045141704987591,0.002987551831772178,-0.011057589873215413,1
squeeze:filter:sq_long_fail_recent,symbol,META,7,9,0.030943562194404434,0.018373739246584215,-0.01256982294782022,1
squeeze:filter:sq_long_fail_recent,symbol,MRVL,4,10,-0.05291981445826027,-0.02266497965173526,0.03025483480652501,1
squeeze:filter:sq_long_fail_recent,symbol,MS,6,13,0.005407177562893402,0.002157026060748148,-0.003250151502145254,1
squeeze:filter:sq_long_fail_recent,symbol,MSFT,7,11,-0.006992117504428995,0.002037132007370788,0.009029249511799783,1
squeeze:filter:sq_long_fail_recent,symbol,MU,1,17,-0.005718531333074095,-0.004287126449391717,0.001431404883682378,1
squeeze:filter:sq_long_fail_recent,symbol,NFLX,5,18,-0.012253946471432343,0.03649119158646853,0.04874513805790087,1
squeeze:filter:sq_long_fail_recent,symbol,NKE,0,3,,-0.014178188754094267,,1
squeeze:filter:sq_long_fail_recent,symbol,NOW,5,16,0.02493633466306968,0.028411314026214364,0.003474979363144684,1
squeeze:filter:sq_long_fail_recent,symbol,NVDA,3,14,0.04808346594158419,0.06143293600968947,0.01334947006810528,1
squeeze:filter:sq_long_fail_recent,symbol,ORCL,11,14,0.02325333290201675,-0.01762064814076256,-0.04087398104277931,1
squeeze:filter:sq_long_fail_recent,symbol,PANW,6,5,-0.0496989486995331,0.018531451030890978,0.06823039973042408,1
squeeze:filter:sq_long_fail_recent,symbol,PLTR,3,11,-0.06638967073002018,-0.030703608103794768,0.03568606262622541,1
squeeze:filter:sq_long_fail_recent,symbol,QCOM,3,3,-0.010211524945454076,0.08401595997763844,0.09422748492309252,1
squeeze:filter:sq_long_fail_recent,symbol,ROKU,0,2,,-0.10130555305274258,,1
squeeze:filter:sq_long_fail_recent,symbol,RTX,11,11,0.0032952967425279108,0.01720539849034813,0.01391010174782022,1
squeeze:filter:sq_long_fail_recent,symbol,SHOP,4,4,-0.10712027806664698,-0.059317945006223394,0.047802333060423585,1
squeeze:filter:sq_long_fail_recent,symbol,SMCI,8,21,0.05065558233653482,0.10495589407344573,0.05430031173691091,1
squeeze:filter:sq_long_fail_recent,symbol,TSLA,2,9,-0.0399111936996519,-0.07871147560594215,-0.03880028190629024,1
squeeze:filter:sq_long_fail_recent,symbol,TSM,3,12,-0.01789576060995964,-0.008485408567878364,0.009410352042081275,1
squeeze:filter:sq_long_fail_recent,symbol,UBER,5,9,-0.012555596430291315,0.024711737703636796,0.03726733413392811,1
squeeze:filter:sq_long_fail_recent,symbol,V,4,15,0.018432594649183454,0.01284631979435807,-0.005586274854825383,1
squeeze:filter:sq_long_fail_recent,symbol,WMT,5,32,0.03183986351389332,0.016849747652394886,-0.014990115861498433,1
squeeze:filter:sq_long_fail_recent,symbol,XOM,2,8,-0.043350948308520154,-0.037643226064655866,0.005707722243864288,1
squeeze:filter:sq_long_fail_release,year,2021,1,2,-0.005718531333074095,0.01208658758601111,0.017805118919085205,-1
squeeze:filter:sq_long_fail_release,year,2022,19,11,0.022368509338590258,0.004932842781992888,-0.01743566655659737,-1
squeeze:filter:sq_long_fail_release,year,2023,66,50,-0.000553064516499157,0.018382269693687555,0.018935334210186713,-1
squeeze:filter:sq_long_fail_release,year,2024,103,85,0.0078795473214197,-0.01116737595154078,-0.01904692327296048,-1
squeeze:filter:sq_long_fail_release,year,2025,36,47,-0.008736157622189948,-0.020207422781950226,-0.011471265159760278,-1
squeeze:filter:sq_long_fail_release,symbol,AAPL,1,2,-0.016896986011756154,0.008157863792179088,0.025054849803935242,-1
squeeze:filter:sq_long_fail_release,symbol,ABNB,2,2,0.011723074296247415,0.0780021036225057,0.06627902932625829,-1
squeeze:filter:sq_long_fail_release,symbol,AMD,4,1,-0.007300528097967496,-0.005593714124868088,0.001706813973099408,-1
squeeze:filter:sq_long_fail_release,symbol,AMZN,1,6,-0.0564110986558547,-0.030671226110040417,0.02573987254581428,-1
squeeze:filter:sq_long_fail_release,symbol,ASML,1,2,-0.047864478871109006,-0.11935679683004213,-0.07149231795893313,-1
squeeze:filter:sq_long_fail_release,symbol,AVGO,4,3,-0.02490122788299301,0.022464527049426142,0.04736575493241915,-1
squeeze:filter:sq_long_fail_release,symbol,BAC,5,1,-0.03281532532571847,0.0025614247703404924,0.035376750096058965,-1
squeeze:filter:sq_long_fail_release,symbol,CAT,8,7,0.009517465782158605,0.024828495541211804,0.015311029759053199,-1
squeeze:filter:sq_long_fail_release,symbol,COIN,2,2,0.21220770811950218,0.13736551085677123,-0.07484219726273095,-1
squeeze:filter:sq_long_fail_release,symbol,COP,2,2,-0.002596337281651928,0.010879776119560036,0.013476113401211964,-1
squeeze:filter:sq_long_fail_release,symbol,COST,4,6,0.02664253940666339,-0.008306851982235039,-0.03494939138889843,-1
squeeze:filter:sq_long_fail_release,symbol,CRM,7,9,-0.04722844390997928,-0.04827971702781185,-0.0010512731178325685,-1
squeeze:filter:sq_long_fail_release,symbol,CRWD,3,2,0.008179351134339319,0.07267092530072117,0.06449157416638185,-1
squeeze:filter:sq_long_fail_release,symbol,CVX,2,3,-0.02352353218170622,-0.05509787557663881,-0.03157434339493259,-1
squeeze:filter:sq_long_fail_release,symbol,DDOG,4,5,0.0745747331001001,0.05062519433684187,-0.023949538763258227,-1
squeeze:filter:sq_long_fail_release,symbol,DE,5,0,-0.02124147596946324,,,-1
squeeze:filter:sq_long_fail_release,symbol,ETN,10,10,-0.03177359141173223,0.004192591186436589,0.03596618259816882,-1
squeeze:filter:sq_long_fail_release,symbol,GE,7,5,0.006427169327232878,-0.050977775761983035,-0.05740494508921591,-1
squeeze:filter:sq_long_fail_release,symbol,GOOGL,6,1,0.018489664563192048,0.01633795364238999,-0.0021517109208020573,-1
squeeze:filter:sq_long_fail_release,symbol,GS,8,7,0.013154689682319712,-0.02834562166020146,-0.041500311342521176,-1
squeeze:filter:sq_long_fail_release,symbol,HD,4,5,0.009712336628687646,-0.03433126282748091,-0.04404359945616856,-1
squeeze:filter:sq_long_fail_release,symbol,HON,2,0,-0.015796062616943995,,,-1
squeeze:filter:sq_long_fail_release,symbol,HOOD,8,5,0.11071901302656502,-0.04979959072340543,-0.16051860374997046,-1
squeeze:filter:sq_long_fail_release,symbol,JPM,6,4,0.0023902942971229524,0.013264884404110971,0.010874590106988019,-1
squeeze:filter:sq_long_fail_release,symbol,LLY,7,2,-9.133358169371204e-05,-0.016761507426815425,-0.016670173845121712,-1
squeeze:filter:sq_long_fail_release,symbol,MA,7,7,0.014045141704987591,-0.015704982676932162,-0.029750124381919756,-1
squeeze:filter:sq_long_fail_release,symbol,META,7,4,0.030943562194404434,-0.018570577085889273,-0.049514139280293704,-1
squeeze:filter:sq_long_fail_release,symbol,MRVL,4,4,-0.05291981445826027,-0.05880741244913912,-0.005887597990878846,-1
squeeze:filter:sq_long_fail_release,symbol,MS,6,0,0.005407177562893402,,,-1
squeeze:filter:sq_long_fail_release,symbol,MSFT,7,2,-0.006992117504428995,0.03618385687810244,0.043175974382531436,-1
squeeze:filter:sq_long_fail_release,symbol,MU,1,5,-0.005718531333074095,0.024506367983793374,0.03022489931686747,-1
squeeze:filter:sq_long_fail_release,symbol,NFLX,5,5,-0.012253946471432343,-0.020188769787602402,-0.00793482331617006,-1
squeeze:filter:sq_long_fail_release,symbol,NOW,5,3,0.02493633466306968,0.03879069561486977,0.013854360951800093,-1
squeeze:filter:sq_long_fail_release,symbol,NVDA,3,5,0.04808346594158419,0.009921794731797972,-0.03816167120978622,-1
squeeze:filter:sq_long_fail_release,symbol,ORCL,11,10,0.02325333290201675,0.06173384158672303,0.038480508684706274,-1
squeeze:filter:sq_long_fail_release,symbol,PANW,6,4,-0.0496989486995331,-0.09410757774936043,-0.044408629049827335,-1
squeeze:filter:sq_long_fail_release,symbol,PLTR,3,9,-0.06638967073002018,-0.07151197556851441,-0.005122304838494227,-1
squeeze:filter:sq_long_fail_release,symbol,QCOM,3,3,-0.010211524945454076,-0.01648607310563499,-0.006274548160180915,-1
squeeze:filter:sq_long_fail_release,symbol,ROKU,0,4,,-0.09931340045907047,,-1
squeeze:filter:sq_long_fail_release,symbol,RTX,11,9,0.0032952967425279108,0.02097883113488006,0.017683534392352148,-1
squeeze:filter:sq_long_fail_release,symbol,SHOP,4,3,-0.10712027806664698,0.011224353683496465,0.11834463175014344,-1
squeeze:filter:sq_long_fail_release,symbol,SMCI,8,2,0.05065558233653482,0.18476048115854926,0.13410489882201443,-1
squeeze:filter:sq_long_fail_release,symbol,TSLA,2,2,-0.0399111936996519,0.11732567734199861,0.15723687104165052,-1
squeeze:filter:sq_long_fail_release,symbol,TSM,3,8,-0.01789576060995964,-0.022884910196931355,-0.004989149586971716,-1
squeeze:filter:sq_long_fail_release,symbol,UBER,5,6,-0.012555596430291315,0.048150553538925354,0.060706149969216666,-1
squeeze:filter:sq_long_fail_release,symbol,V,4,4,0.018432594649183454,-0.013020683065889549,-0.031453277715073,-1
squeeze:filter:sq_long_fail_release,symbol,WMT,5,1,0.03183986351389332,0.009754305752208703,-0.022085557761684617,-1
squeeze:filter:sq_long_fail_release,symbol,XOM,2,3,-0.043350948308520154,-0.006513546362808024,0.03683740194571213,-1
squeeze:filter:sq_long_fail_price,year,2021,1,18,-0.005718531333074095,0.019208226919228553,0.024926758252302648,1
squeeze:filter:sq_long_fail_price,year,2022,19,119,0.022368509338590258,-0.01653898180848769,-0.03890749114707795,1
squeeze:filter:sq_long_fail_price,year,2023,66,244,-0.000553064516499157,0.022812997133112,0.023366061649611157,1
squeeze:filter:sq_long_fail_price,year,2024,103,393,0.0078795473214197,7.805874520900761e-05,-0.0078014885762106925,1
squeeze:filter:sq_long_fail_price,year,2025,36,212,-0.008736157622189948,0.02732808358193431,0.036064241204124256,1
squeeze:filter:sq_long_fail_price,symbol,AAPL,1,25,-0.016896986011756154,0.012810826052254663,0.029707812064010818,1
squeeze:filter:sq_long_fail_price,symbol,ABNB,2,12,0.011723074296247415,-0.0009447957993648689,-0.012667870095612285,1
squeeze:filter:sq_long_fail_price,symbol,AMD,4,11,-0.007300528097967496,-0.037830952232683394,-0.0305304241347159,1
squeeze:filter:sq_long_fail_price,symbol,AMZN,1,20,-0.0564110986558547,0.003772731375071925,0.06018383003092662,1
squeeze:filter:sq_long_fail_price,symbol,ARM,0,16,,-0.04881589626516775,,1
squeeze:filter:sq_long_fail_price,symbol,ASML,1,18,-0.047864478871109006,-0.037389366772200984,0.010475112098908022,1
squeeze:filter:sq_long_fail_price,symbol,AVGO,4,23,-0.02490122788299301,0.03297659943888928,0.05787782732188229,1
squeeze:filter:sq_long_fail_price,symbol,BAC,5,14,-0.03281532532571847,-0.005135701734121098,0.027679623591597376,1
squeeze:filter:sq_long_fail_price,symbol,CAT,8,22,0.009517465782158605,-0.0007187382927547211,-0.010236204074913326,1
squeeze:filter:sq_long_fail_price,symbol,COIN,2,25,0.21220770811950218,-0.001735219419993439,-0.21394292753949562,1
squeeze:filter:sq_long_fail_price,symbol,COP,2,24,-0.002596337281651928,0.014364502130830644,0.016960839412482574,1
squeeze:filter:sq_long_fail_price,symbol,COST,4,37,0.02664253940666339,-0.00881924204211837,-0.03546178144878176,1
squeeze:filter:sq_long_fail_price,symbol,CRM,7,24,-0.04722844390997928,-0.002520407235374847,0.044708036674604434,1
squeeze:filter:sq_long_fail_price,symbol,CRWD,3,17,0.008179351134339319,-0.0330539528175179,-0.04123330395185722,1
squeeze:filter:sq_long_fail_price,symbol,CVX,2,11,-0.02352353218170622,0.012411543253432805,0.035935075435139026,1
squeeze:filter:sq_long_fail_price,symbol,DDOG,4,7,0.0745747331001001,-0.02149457760718782,-0.09606931070728791,1
squeeze:filter:sq_long_fail_price,symbol,DE,5,20,-0.02124147596946324,0.03137097024122779,0.052612446210691034,1
squeeze:filter:sq_long_fail_price,symbol,ETN,10,27,-0.03177359141173223,0.026822023591011237,0.05859561500274346,1
squeeze:filter:sq_long_fail_price,symbol,GE,7,26,0.006427169327232878,0.03452326825416077,0.028096098926927895,1
squeeze:filter:sq_long_fail_price,symbol,GOOGL,6,21,0.018489664563192048,0.02018713872288789,0.0016974741596958408,1
squeeze:filter:sq_long_fail_price,symbol,GS,8,21,0.013154689682319712,0.0011892520362822105,-0.011965437646037502,1
squeeze:filter:sq_long_fail_price,symbol,HD,4,22,0.009712336628687646,0.002419466591779203,-0.007292870036908443,1
squeeze:filter:sq_long_fail_price,symbol,HON,2,13,-0.015796062616943995,-0.0006366224220607081,0.015159440194883288,1
squeeze:filter:sq_long_fail_price,symbol,HOOD,8,20,0.11071901302656502,0.006469603733735052,-0.10424940929282997,1
squeeze:filter:sq_long_fail_price,symbol,JPM,6,17,0.0023902942971229524,-0.012067220298341057,-0.01445751459546401,1
squeeze:filter:sq_long_fail_price,symbol,LLY,7,17,-9.133358169371204e-05,0.04797861776903017,0.04806995135072388,1
squeeze:filter:sq_long_fail_price,symbol,MA,7,24,0.014045141704987591,0.008337258768151298,-0.0057078829368362935,1
squeeze:filter:sq_long_fail_price,symbol,META,7,21,0.030943562194404434,-0.0031160505067699593,-0.03405961270117439,1
squeeze:filter:sq_long_fail_price,symbol,MRVL,4,20,-0.05291981445826027,-0.00534158255899021,0.04757823189927006,1
squeeze:filter:sq_long_fail_price,symbol,MS,6,15,0.005407177562893402,-0.019750221210196185,-0.025157398773089586,1
squeeze:filter:sq_long_fail_price,symbol,MSFT,7,27,-0.006992117504428995,-0.013315406790220237,-0.0063232892857912415,1
squeeze:filter:sq_long_fail_price,symbol,MU,1,24,-0.005718531333074095,0.019472550166650938,0.025191081499725033,1
squeeze:filter:sq_long_fail_price,symbol,NFLX,5,44,-0.012253946471432343,0.01076725082670271,0.02302119729813505,1
squeeze:filter:sq_long_fail_price,symbol,NKE,0,3,,-0.005289489058174761,,1
squeeze:filter:sq_long_fail_price,symbol,NOW,5,10,0.02493633466306968,0.01278629380764853,-0.01215004085542115,1
squeeze:filter:sq_long_fail_price,symbol,NVDA,3,23,0.04808346594158419,0.059340245251086596,0.011256779309502404,1
squeeze:filter:sq_long_fail_price,symbol,ORCL,11,28,0.02325333290201675,0.07110468831282642,0.04785135541080966,1
squeeze:filter:sq_long_fail_price,symbol,PANW,6,16,-0.0496989486995331,-0.0021760939616036964,0.0475228547379294,1
squeeze:filter:sq_long_fail_price,symbol,PLTR,3,14,-0.06638967073002018,0.0907228458428225,0.1571125165728427,1
squeeze:filter:sq_long_fail_price,symbol,QCOM,3,12,-0.010211524945454076,0.044526507518043955,0.05473803246349803,1
squeeze:filter:sq_long_fail_price,symbol,ROKU,0,10,,0.0018952507997819445,,1
squeeze:filter:sq_long_fail_price,symbol,RTX,11,15,0.0032952967425279108,0.003913778199457493,0.000618481456929582,1
squeeze:filter:sq_long_fail_price,symbol,SHOP,4,11,-0.10712027806664698,0.01644295623805314,0.12356323430470012,1
squeeze:filter:sq_long_fail_price,symbol,SMCI,8,19,0.05065558233653482,-0.003543638104650555,-0.05419922044118537,1
squeeze:filter:sq_long_fail_price,symbol,TSLA,2,13,-0.0399111936996519,0.018408705012816433,0.058319898712468336,1
squeeze:filter:sq_long_fail_price,symbol,TSM,3,22,-0.01789576060995964,0.024775562279062035,0.04267132288902167,1
squeeze:filter:sq_long_fail_price,symbol,UBER,5,22,-0.012555596430291315,0.0027445801350232113,0.015300176565314526,1
squeeze:filter:sq_long_fail_price,symbol,V,4,20,0.018432594649183454,0.03361636401688057,0.015183769367697116,1
squeeze:filter:sq_long_fail_price,symbol,WMT,5,41,0.03183986351389332,0.012731687278611604,-0.019108176235281715,1
squeeze:filter:sq_long_fail_price,symbol,XOM,2,22,-0.043350948308520154,-0.0008732299397161237,0.042477718368804034,1
squeeze:filter:long_fail_direction,year,2021,1,0,-0.005718531333074095,,,0
squeeze:filter:long_fail_direction,year,2022,19,0,0.022368509338590258,,,0
squeeze:filter:long_fail_direction,year,2023,66,0,-0.000553064516499157,,,0
squeeze:filter:long_fail_direction,year,2024,103,0,0.0078795473214197,,,0
squeeze:filter:long_fail_direction,year,2025,36,0,-0.008736157622189948,,,0
squeeze:filter:long_fail_direction,symbol,AAPL,1,0,-0.016896986011756154,,,0
squeeze:filter:long_fail_direction,symbol,ABNB,2,0,0.011723074296247415,,,0
squeeze:filter:long_fail_direction,symbol,AMD,4,0,-0.007300528097967496,,,0
squeeze:filter:long_fail_direction,symbol,AMZN,1,0,-0.0564110986558547,,,0
squeeze:filter:long_fail_direction,symbol,ASML,1,0,-0.047864478871109006,,,0
squeeze:filter:long_fail_direction,symbol,AVGO,4,0,-0.02490122788299301,,,0
squeeze:filter:long_fail_direction,symbol,BAC,5,0,-0.03281532532571847,,,0
squeeze:filter:long_fail_direction,symbol,CAT,8,0,0.009517465782158605,,,0
squeeze:filter:long_fail_direction,symbol,COIN,2,0,0.21220770811950218,,,0
squeeze:filter:long_fail_direction,symbol,COP,2,0,-0.002596337281651928,,,0
squeeze:filter:long_fail_direction,symbol,COST,4,0,0.02664253940666339,,,0
squeeze:filter:long_fail_direction,symbol,CRM,7,0,-0.04722844390997928,,,0
squeeze:filter:long_fail_direction,symbol,CRWD,3,0,0.008179351134339319,,,0
squeeze:filter:long_fail_direction,symbol,CVX,2,0,-0.02352353218170622,,,0
squeeze:filter:long_fail_direction,symbol,DDOG,4,0,0.0745747331001001,,,0
