trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,module,symbol,configuration,partition,year,holding_bucket
4,Long,2023-03-16,signal bar close,2023-03-17,25.98200035095215,1.0366068377082283,23.90878667553569,2,1,2023-04-14,26.296640160993526,ATR_STOP,20,True,False,0.012109914779130815,2023-04-14,INTRABAR_STOP,TRAILING_STOP,True,True,0.07766914101261246,-0.0327919782417494,0.07766914101261246,0.07766914101261246,-0.0327919782417494,-0.0327919782417494,2023-04-03,11,0.15591668224017466,0.06555922623348165,20,True,0,,0.07979422859720198,0.15176429413537126,0.9733679036448003,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,16+
5,Long,2023-05-01,signal bar close,2023-05-02,28.68000030517578,0.8697771311113578,26.940446042953067,2,1,2023-05-24,30.07023583043293,ATR_STOP,17,True,False,0.0484740415085092,2023-05-24,INTRABAR_STOP,TRAILING_STOP,True,True,0.1097628583095358,-0.0502092231079142,0.1097628583095358,0.1097628583095358,-0.0502092231079142,-0.0502092231079142,2023-05-18,12,0.44162517499143833,0.0612888168010266,20,True,3,0.4622733360910527,0.060653913658040765,0.7991906636363126,1.8096583005074525,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,16+
6,Long,2023-05-25,signal bar close,2023-05-26,37.88999938964844,1.4550254553281163,34.979948478992206,2,1,2023-05-31,38.78649670307007,ATR_STOP,3,True,False,0.023660525939901644,2023-05-31,INTRABAR_STOP,TRAILING_STOP,True,True,0.10683558724995046,-0.008973348061884101,0.10683558724995046,0.10683558724995046,-0.008973348061884101,-0.008973348061884101,2023-05-30,1,0.22146670925808587,0.08317506131004881,20,True,17,0.16099240926577796,0.07680261170580167,0.30806928845772996,1.3910410710926395,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,1-3
7,Long,2023-06-14,signal bar close,2023-06-15,42.60200119018555,1.5895754129290793,39.42285036432739,2,1,2023-06-26,41.06016490771122,ATR_STOP,7,True,False,-0.036191639815021825,2023-06-26,INTRABAR_STOP,TRAILING_STOP,True,True,0.032580640568617536,,0.032580640568617536,0.032580640568617536,-0.05872969921987736,-0.036191639815021825,2023-06-20,2,-1.1108326657604912,0.06877228038363936,20,True,13,0.12877329486341105,0.07462444807852259,-0.4849836849304353,0.4365947274321545,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
8,Long,2023-07-12,signal bar close,2023-07-13,44.518001556396484,1.3272487596621663,41.863504037072154,2,1,2023-07-20,45.10718368280101,ATR_STOP,6,True,False,0.013234693962129729,2023-07-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.08019227211494795,-0.0005840553406145643,0.08019227211494795,0.08019227211494795,-0.0005840553406145643,-0.0005840553406145643,2023-07-14,1,0.16503702430527298,0.06695757815281822,20,True,14,0.06462551778571046,0.05962750857002304,0.22195617894361094,1.3448871844238615,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
9,Long,2023-08-21,signal bar close,2023-08-22,48.1349983215332,1.7902070463212223,44.55458422889076,2,1,2023-08-25,46.33352467622014,ATR_STOP,4,True,False,-0.037425443193734975,2023-08-25,INTRABAR_STOP,TRAILING_STOP,True,True,0.04427133256688043,,0.04427133256688043,0.04427133256688043,-0.06463072960456406,-0.06080810720872798,2023-08-24,2,-0.8453651838285327,0.0816967757606154,20,True,16,0.03722862531175952,0.07438276134811338,-0.5031467307133554,0.5951826977717238,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,4-5
10,Long,2024-02-02,signal bar close,2024-02-05,68.2249984741211,1.7622762912585965,64.7004458916039,2,1,2024-02-13,70.37341246855672,ATR_STOP,7,True,False,0.03149012887483704,2024-02-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.09360207738716753,-0.028215397074628945,0.09360207738716753,0.09360207738716753,-0.028215397074628945,-0.028215397074628945,2024-02-12,5,0.3364255340678391,0.062111948512330484,20,True,13,0.28537928407705904,0.05166072057669757,0.609556516504363,1.8118616299244634,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
11,Long,2024-03-04,signal bar close,2024-03-05,85.2699966430664,3.1091497931339656,79.05169705679847,2,1,2024-03-11,86.42900085449219,ATR_STOP,5,True,False,0.01359216907533467,2024-03-11,OPEN,TRAILING_STOP,False,True,0.14225407951624258,-0.02173093584052055,0.14225407951624258,0.14225407951624258,-0.02173093584052055,-0.02173093584052055,2024-03-08,3,0.09554853626382444,0.1286619104409079,20,True,16,0.13481884191208549,0.07292482503895541,0.18638603614165583,1.950694834581399,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
12,Long,2024-05-24,signal bar close,2024-05-28,110.24400329589844,3.72059825546219,102.80280678497405,2,1,2024-05-31,107.32940734315962,ATR_STOP,4,True,False,-0.026437682464378165,2024-05-31,INTRABAR_STOP,TRAILING_STOP,True,True,0.05056961631988921,,0.05056961631988921,0.05056961631988921,-0.029969891837328677,-0.026437682464378165,2024-05-30,2,-0.5227977664916578,0.07700729878426738,20,True,16,0.2768040918201382,0.06749751722052379,-0.39168377672326193,0.7492070583081039,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
13,Long,2024-06-05,signal bar close,2024-06-06,124.0479965209961,4.41568844575667,115.21661962948275,2,1,2024-06-21,127.12000274658203,ATR_STOP,11,True,False,0.0247646581302583,2024-06-21,OPEN,TRAILING_STOP,False,True,0.13472203062152,-0.056736058478577545,0.13472203062152,0.13472203062152,-0.056736058478577545,-0.056736058478577545,2024-06-20,9,0.1838204042502198,0.1099573724912617,20,True,10,0.053060174661525794,0.0711932247129728,0.347851333186565,1.8923434240361217,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,11-15
14,Long,2025-05-29,signal bar close,2025-05-30,138.72000122070312,4.921813414016398,128.87637439267033,2,1,2025-07-22,166.69866662026368,ATR_STOP,36,True,False,0.20169164614586887,2025-07-22,INTRABAR_STOP,TRAILING_STOP,True,True,0.25612743992676834,-0.04181086361533415,0.25612743992676834,0.25612743992676834,-0.04181086361533415,-0.04181086361533415,2025-07-18,33,0.7874659825731141,0.054435793780899466,20,True,0,,0.07096040038502893,2.8423126849834026,3.609441865280196,breakout,NVDA,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,16+
15,Long,2025-09-22,signal bar close,2025-09-23,181.97000122070312,5.177127268816411,171.6157466830703,2,1,2025-10-10,184.9431614676994,ATR_STOP,14,True,False,0.016338738402217556,2025-10-10,INTRABAR_STOP,TRAILING_STOP,True,True,,-0.04857941572011637,0.07325384262039614,0.07501233063096446,-0.04857941572011637,-0.04857941572011637,,,,,20,True,6,0.04473264458450932,0.05690088733403155,0.28714382442408076,,breakout,NVDA,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,11-15
16,Long,2025-10-29,signal bar close,2025-10-30,205.14999389648438,6.253351004612556,192.64329188725927,2,1,2025-11-04,198.5860039921761,ATR_STOP,4,True,False,-0.03199605215499235,2025-11-04,INTRABAR_STOP,TRAILING_STOP,True,True,0.03017305691234684,,0.03017305691234684,0.03017305691234684,-0.0351937676602917,-0.03199605215499235,2025-11-03,2,-1.0604179831013256,0.06216910906733919,20,True,16,0.0,0.06096369671614908,-0.5248377949252001,0.4949348306884103,breakout,NVDA,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,4-5
17,Long,2026-04-27,signal bar close,2026-04-28,209.49000549316406,5.735611950581017,198.01878159200203,2,1,2026-04-30,202.92480780931373,ATR_STOP,3,True,False,-0.03133895418254007,2026-04-30,INTRABAR_STOP,TRAILING_STOP,True,True,0.025013079846169406,,0.025013079846169406,0.025013079846169406,-0.051506077912981674,-0.03133895418254007,2026-04-28,0,-1.2529026563411954,0.056352034028709475,20,True,17,0.12912304684555198,0.054757857656060616,-0.5723188511023032,0.4567943472748509,breakout,NVDA,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3
18,Long,2026-05-11,signal bar close,2026-05-12,218.5500030517578,6.759257603660376,205.03148784443707,2,1,2026-05-18,222.1621236465195,ATR_STOP,5,True,False,0.01652766206508005,2026-05-18,INTRABAR_STOP,TRAILING_STOP,True,True,0.08231521383284779,-0.016609493626741467,0.08231521383284779,0.08231521383284779,-0.016609493626741467,-0.016609493626741467,2026-05-14,2,0.20078502254324104,0.06578755176776774,20,True,15,0.06282313217029545,0.06185547938024619,0.267198027251216,1.3307667268542018,breakout,NVDA,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
1,Long,2021-11-03,signal bar close,2021-11-04,132.00999450683594,3.949620443751521,124.1107536193329,2,1,2021-11-10,143.92999267578125,ATR_STOP,5,True,False,0.09029617956940417,2021-11-10,OPEN,TRAILING_STOP,False,True,0.1790773454537511,-0.009393154200235898,0.1790773454537511,0.1790773454537511,-0.009393154200235898,-0.009393154200235898,2021-11-09,3,0.5042300540060455,0.08878116588434692,20,True,16,0.24581481370602498,0.059838203289175884,1.5090055283417545,2.992692554426084,breakout,AMD,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2021,4-5
2,Long,2023-11-03,signal bar close,2023-11-06,112.5999984741211,4.258137348705407,104.08372377671029,2,1,2023-12-01,118.6632530209766,ATR_STOP,19,True,False,0.05384773205169302,2023-12-01,INTRABAR_STOP,TRAILING_STOP,True,True,0.11660750497994177,-0.021136743211989995,0.11660750497994177,0.11660750497994177,-0.021136743211989995,-0.021136743211989995,2023-11-29,16,0.46178616085607554,0.06275977292824875,20,True,1,0.06483128908243785,0.0756329912328383,0.7119608939691576,1.5417545052655959,breakout,AMD,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,16+
3,Long,2023-12-08,signal bar close,2023-12-11,130.55999755859375,4.305639471261093,121.94871861607156,2,1,2024-01-02,142.54623917768635,ATR_STOP,15,True,False,0.091806386666891,2024-01-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.15693938324384837,-0.01769299633723609,0.15693938324384837,0.15693938324384837,-0.01769299633723609,-0.01769299633723609,2023-12-29,13,0.5849799124305504,0.06513299657695737,20,True,5,0.14782478104058017,0.06595648823183803,1.3919235109090435,2.3794381333979477,breakout,AMD,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,11-15
4,Long,2024-02-22,signal bar close,2024-02-23,181.86000061035156,7.923736060296494,166.01252848975858,2,1,2024-03-11,203.00999450683594,ATR_STOP,12,True,False,0.11629821745024516,2024-03-11,OPEN,TRAILING_STOP,False,True,0.2498625442037956,-0.05152312265336123,0.2498625442037956,0.2498625442037956,-0.05152312265336123,-0.05152312265336123,2024-03-08,10,0.4654487843339526,0.13356432675355046,20,True,9,0.11926758148361971,0.08714105392833116,1.3345973247683485,2.8673344300987473,breakout,AMD,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,11-15
5,Long,2024-10-04,signal bar close,2024-10-07,171.0800018310547,5.8811213254611205,159.31775918013244,2,1,2024-10-10,162.99473763839714,ATR_STOP,4,True,False,-0.04726013622937608,2024-10-10,INTRABAR_STOP,TRAILING_STOP,True,True,0.01736030622466367,,0.01736030622466367,0.01736030622466367,-0.05307459512434065,-0.04726013622937608,2024-10-09,2,-2.7223100570791736,0.06462044245403975,20,True,16,0.0,0.06875287891648331,-0.6873913787200785,0.2525029714865014,breakout,AMD,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
6,Long,2025-07-15,signal bar close,2025-07-16,155.30999755859375,5.618541801784515,144.07291395502472,2,1,2025-07-22,151.18811013909553,ATR_STOP,5,True,False,-0.02653974299331996,2025-07-22,INTRABAR_STOP,TRAILING_STOP,True,True,0.04281765024665973,,0.04281765024665973,0.04281765024665973,-0.03843925899522871,-0.02653974299331996,2025-07-17,1,-0.6198318413185311,0.06935739323997969,20,True,15,0.1750692348774796,0.07235260949205555,-0.36681113756144584,0.5917913748689492,breakout,AMD,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,4-5
7,Long,2025-07-25,signal bar close,2025-07-28,169.0800018310547,5.4645262405386905,158.1509493499773,2,1,2025-08-01,170.16000366210938,ATR_STOP,5,True,False,0.0063875196318829985,2025-08-01,OPEN,TRAILING_STOP,False,True,0.07937070039988892,-0.0024249092599315514,0.07937070039988892,0.07937070039988892,-0.0024249092599315514,-0.0024249092599315514,2025-07-31,3,0.08047704757172507,0.07298318076800592,20,True,16,0.10391525831059356,0.06463835085593224,0.09881934714144673,1.2279196382468442,breakout,AMD,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,4-5
8,Long,2025-08-13,signal bar close,2025-08-14,179.8300018310547,7.7767522718654325,164.27649728732382,2,1,2025-08-19,171.00495470847667,ATR_STOP,4,True,False,-0.049074387102931216,2025-08-19,INTRABAR_STOP,TRAILING_STOP,True,True,0.031196132754433226,,0.031196132754433226,0.031196132754433226,-0.07634986146771006,-0.049074387102931216,2025-08-14,0,-1.573092007564859,0.08027051985736444,20,True,16,0.0,0.08649004273682294,-0.5673992699050652,0.3606904536902436,breakout,AMD,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,4-5
9,Long,2026-05-06,signal bar close,2026-05-07,417.07000732421875,20.65030563232875,375.76939605956125,2,1,2026-05-15,424.64646281545555,ATR_STOP,7,True,False,0.018165908260449504,2026-05-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.12503894545441252,-0.03833893703970648,0.12503894545441252,0.12503894545441252,-0.03833893703970648,-0.03833893703970648,2026-05-11,2,0.14528200149506654,0.10687303719396302,20,True,13,0.3101877211146924,0.0990256085054602,0.18344657038333523,1.2626930280112134,breakout,AMD,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,6-10
10,Long,2026-06-15,signal bar close,2026-06-16,546.8900146484375,33.422862377039024,480.04428989435945,2,1,2026-06-29,497.9108821622874,ATR_STOP,9,True,False,-0.08955938337553271,2026-06-29,INTRABAR_STOP,TRAILING_STOP,True,True,0.029439147094845408,,0.029439147094845408,0.029439147094845408,-0.09424199960581436,-0.08955938337553271,2026-06-22,3,-3.0421867551731463,0.11899853047037812,20,True,11,0.06919118068856589,0.12222882657137034,-0.7327189983554191,0.24085273433968268,breakout,AMD,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,6-10
11,Long,2026-06-30,signal bar close,2026-07-01,557.530029296875,34.90210574642094,487.7258178040331,2,1,2026-07-16,501.9314411674527,ATR_STOP,11,True,False,-0.09972303769814883,2026-07-16,INTRABAR_STOP,TRAILING_STOP,True,True,0.02989970411312104,,0.02989970411312104,0.02989970411312104,-0.11789506941321393,-0.10650553742419455,2026-07-14,8,-3.3352516573696414,0.12962274181126987,20,True,9,0.007066778826637865,0.125202604029912,-0.7964933195345052,0.23881056104853646,breakout,AMD,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,11-15
1,Long,2021-12-21,signal bar close,2021-12-22,90.0,3.3012279750405207,83.39754404991896,2,1,2022-01-10,92.32724470480458,ATR_STOP,13,True,False,0.025858274497828626,2022-01-10,INTRABAR_STOP,TRAILING_STOP,True,True,0.09388885498046884,-0.012000020345052098,0.09388885498046884,0.09388885498046884,-0.012000020345052098,-0.012000020345052098,2022-01-05,9,0.27541367400004796,0.06803058048264021,20,True,7,0.09011111789279513,0.07336062166756707,0.352481670820691,1.2798263270712897,breakout,MU,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2021,11-15
2,Long,2023-11-03,signal bar close,2023-11-06,72.58000183105469,2.0943737401733427,68.391254350708,2,1,2023-11-28,75.08000183105469,ATR_STOP,16,True,False,0.03444474975103029,2023-11-28,OPEN,TRAILING_STOP,False,True,0.08721413159769686,-0.011986810755490795,0.08721413159769686,0.08721413159769686,-0.011986810755490795,-0.011986810755490795,2023-11-20,10,0.394944593496817,0.052769381846666574,20,True,5,0.0887296038790708,0.057712143492320206,0.5968371241593873,1.5111920355081336,breakout,MU,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,16+
3,Long,2023-12-21,signal bar close,2023-12-22,86.1500015258789,2.404434128808535,81.34113326826184,2,1,2024-01-02,83.73623626506695,ATR_STOP,6,True,False,-0.02801816852071526,2024-01-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.019965190832718083,,0.019965190832718083,0.019965190832718083,-0.05107372545498068,-0.02801816852071526,2023-12-26,1,-1.4033508998471633,0.04798335935343334,20,True,14,0.04410905809701915,0.05581971181013283,-0.5019404008393533,0.35767276801120723,breakout,MU,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
4,Long,2024-01-19,signal bar close,2024-01-22,88.2699966430664,2.200488203049179,83.86902023696805,2,1,2024-01-31,84.95999908447266,ATR_STOP,8,True,False,-0.037498557658025566,2024-01-31,OPEN,TRAILING_STOP,False,True,0.02005216200039328,-0.037498557658025566,0.02005216200039328,0.02005216200039328,-0.037498557658025566,-0.037498557658025566,2024-01-25,3,-1.8700506038845144,0.05755071965841885,20,True,13,0.0,0.04985812363734861,-0.7521052723680014,0.40218444934362213,breakout,MU,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
5,Long,2024-02-26,signal bar close,2024-02-27,91.88999938964844,2.574705613592038,86.74058816246436,2,1,2024-03-11,95.9000015258789,ATR_STOP,10,True,False,0.04363915728442369,2024-03-11,OPEN,TRAILING_STOP,False,True,0.10839045761920718,-0.033409508273106625,0.10839045761920718,0.10839045761920718,-0.033409508273106625,-0.033409508273106625,2024-03-08,8,0.4026106932561808,0.06475130033478349,20,True,11,0.3212537214989515,0.056038864527015814,0.7787302196921863,1.9342015319913048,breakout,MU,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
6,Long,2024-03-21,signal bar close,2024-03-22,109.30999755859375,4.24087077802603,100.82825600254169,2,1,2024-04-10,120.0,ATR_STOP,13,True,False,0.09779528570271956,2024-04-10,OPEN,TRAILING_STOP,False,True,0.19421824354317718,-0.020675094294321128,0.19421824354317718,0.19421824354317718,-0.020675094294321128,-0.020675094294321128,2024-04-04,8,0.5035329530254887,0.09642295784045762,20,True,8,0.1669563663672886,0.07759346578985664,1.2603546536711574,2.5030231807040413,breakout,MU,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,11-15
7,Long,2024-05-06,signal bar close,2024-05-07,120.1500015258789,4.673269547367041,110.80346243114482,2,1,2024-05-31,124.92771412118199,ATR_STOP,18,True,False,0.03976456541512419,2024-05-31,INTRABAR_STOP,TRAILING_STOP,True,True,0.10944653648669789,-0.02255513150275701,0.10944653648669789,0.10944653648669789,-0.02255513150275701,-0.02255513150275701,2024-05-28,14,0.363324109575246,0.0696819710715737,20,True,2,0.07232621474532386,0.07779058656708339,0.5111745157086953,1.406938054031971,breakout,MU,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,16+
8,Long,2024-06-05,signal bar close,2024-06-06,133.83999633789062,4.503182828001918,124.83363068188679,2,1,2024-06-20,147.37548704720828,ATR_STOP,10,True,False,0.10113188194615708,2024-06-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.17707708903704322,-0.03481772108200598,0.17707708903704322,0.17707708903704322,-0.03481772108200598,-0.03481772108200598,2024-06-18,8,0.5711178249886468,0.07594520709088615,20,True,10,0.07643463289181196,0.06729203453701903,1.5028804321635112,2.631471767132092,breakout,MU,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
9,Long,2025-06-24,signal bar close,2025-06-25,126.61000061035156,4.079901101386792,118.45019840757797,2,1,2025-07-01,121.76314163338509,ATR_STOP,5,True,False,-0.03828180201880671,2025-07-01,INTRABAR_STOP,TRAILING_STOP,True,True,0.025590438966470952,,0.025590438966470952,0.025590438966470952,-0.05947396527128068,-0.03828180201880671,2025-06-26,1,-1.4959415924425605,0.06387224098527766,20,True,15,0.0,0.06444832290843895,-0.5939922140905554,0.3970691216096813,breakout,MU,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,4-5
10,Long,2025-08-08,signal bar close,2025-08-11,124.97000122070312,4.2564493263584,116.45710256798633,2,1,2025-08-20,118.69999694824219,ATR_STOP,8,True,False,-0.050172074987722914,2025-08-20,OPEN,TRAILING_STOP,False,True,0.029047010061252543,-0.050172074987722914,0.029047010061252543,0.029047010061252543,-0.050172074987722914,-0.050172074987722914,2025-08-13,2,-1.7272715808588608,0.07921908504897546,20,True,13,0.05833394586640295,0.06811953724544345,-0.736529885793946,0.4264123221593892,breakout,MU,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,6-10
11,Long,2025-10-24,signal bar close,2025-10-27,224.80999755859375,9.560749973819657,205.68849761095444,2,1,2025-11-04,218.2360745341734,ATR_STOP,7,True,False,-0.02924212933504855,2025-11-04,INTRABAR_STOP,TRAILING_STOP,True,True,0.056981440762015056,-0.040345145518120074,0.056981440762015056,0.056981440762015056,-0.040345145518120074,-0.040345145518120074,2025-11-03,5,-0.5131869068944624,0.0862235700970636,20,True,13,0.15911209199826137,0.08505627042967936,-0.3437974553472175,0.6699263966567252,breakout,MU,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,6-10
12,Long,2025-11-10,signal bar close,2025-11-11,248.33999633789062,12.008416220304492,224.32316389728163,2,1,2025-11-18,232.92840645549944,ATR_STOP,6,True,False,-0.06205842840322118,2025-11-18,INTRABAR_STOP,TRAILING_STOP,True,True,0.0492872288591053,,0.0492872288591053,0.0492872288591053,-0.09189012000459595,-0.07320606001397212,2025-11-17,4,-1.2591178250378856,0.11134565726232648,20,True,14,0.028871701194638888,0.09670948214049165,-0.6416995213878589,0.5096421547114154,breakout,MU,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,6-10
13,Long,2026-01-02,signal bar close,2026-01-05,325.1300048828125,14.848450825171112,295.4331032324703,2,1,2026-02-02,411.71670297439726,ATR_STOP,20,True,False,0.2663140798795036,2026-02-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.40097804927040537,-0.04791934566438827,0.40097804927040537,0.40097804927040537,-0.04791934566438827,-0.04791934566438827,2026-01-30,18,0.6641612436493023,0.13466396939090175,20,True,0,,0.09133854521069491,2.9156812084666384,4.3900200988033085,breakout,MU,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,16+
14,Long,2026-03-13,signal bar close,2026-03-16,446.1600036621094,24.969155777851796,396.2216921064058,2,1,2026-03-19,423.17840170293783,ATR_STOP,4,True,False,-0.0515097762473935,2026-03-19,INTRABAR_STOP,TRAILING_STOP,True,True,0.056437135711633335,,0.056437135711633335,0.056437135711633335,-0.0561458178790899,-0.0515097762473935,2026-03-18,2,-0.9126929564707842,0.10794691195902684,20,True,16,0.006589569699826381,0.1119291535453801,-0.46019981940191823,0.5042219468652703,breakout,MU,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
15,Long,2026-05-26,signal bar close,2026-05-27,955.6599731445312,55.8667328156505,843.9265075132303,2,1,2026-06-04,975.1449743286029,ATR_STOP,7,True,False,0.02038905231110344,2026-06-04,INTRABAR_STOP,TRAILING_STOP,True,True,0.13983013799172572,-0.0706422269715159,0.13983013799172572,0.13983013799172572,-0.0706422269715159,-0.0706422269715159,2026-06-03,5,0.14581300286144278,0.11944108568062228,20,True,13,0.26986594886946746,0.11691759493039136,0.17438822893374062,1.19597172756569,breakout,MU,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,6-10
16,Long,2026-06-18,signal bar close,2026-06-22,1196.219970703125,79.82012323675663,1036.5797242296117,2,1,2026-06-23,1053.955534245577,ATR_STOP,2,True,False,-0.118928324172624,2026-06-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.014495735161847101,,0.014495735161847101,0.014495735161847101,-0.13184863533955127,-0.118928324172624,2026-06-22,0,-8.204366515031564,0.1334240593344711,20,True,18,0.04913814410097572,0.13345392183987578,-0.8911564570977519,0.10861977648914475,breakout,MU,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3
1,Long,2021-11-02,signal bar close,2021-11-03,53.904998779296875,0.9630407338496221,51.978917311597634,2,1,2021-11-22,55.902147946281076,ATR_STOP,14,True,False,0.03704942421316293,2021-11-22,INTRABAR_STOP,TRAILING_STOP,True,True,0.07079124345617172,-0.009795007696623448,0.07079124345617172,0.07079124345617172,-0.009795007696623448,-0.009795007696623448,2021-11-19,12,0.5233616815348211,0.033741819243008786,20,True,6,0.054596064559922386,0.035731036291925214,1.036897556244,1.981225589926976,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2021,11-15
2,Long,2021-12-07,signal bar close,2021-12-08,59.09400177001953,1.3320809453487508,56.42983987932203,2,1,2021-12-14,61.29900168602263,ATR_STOP,5,True,False,0.037313430296774586,2021-12-14,INTRABAR_STOP,TRAILING_STOP,True,True,0.0910582553715551,-0.014400814194541423,0.0910582553715551,0.0910582553715551,-0.014400814194541423,-0.014400814194541423,2021-12-10,2,0.40977537011356585,0.05374482507478051,20,True,15,0.14691845105246615,0.045083457049766476,0.8276523749184816,2.0197709166588136,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2021,4-5
3,Long,2021-12-20,signal bar close,2021-12-21,64.80999755859375,1.8505901075137432,61.108817343566265,2,1,2022-01-05,64.73341104399272,ATR_STOP,11,True,False,-0.0011817083395473382,2022-01-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.04576459697112667,-0.022835917038895426,0.04576459697112667,0.04576459697112667,-0.022835917038895426,-0.022835917038895426,2021-12-28,4,-0.025821451902939066,0.04694630531067401,20,True,9,0.0008486392107338592,0.05710816778971953,-0.020692457581524205,0.801366927750834,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2021,11-15
4,Long,2022-03-16,signal bar close,2022-03-17,60.47200012207031,2.22310983837259,56.02578044532513,2,1,2022-04-06,60.20800018310547,ATR_STOP,15,True,False,-0.004365655814789093,2022-04-06,OPEN,TRAILING_STOP,False,True,0.06712194238187186,-0.026226989878864848,0.06712194238187186,0.06712194238187186,-0.026226989878864848,-0.026226989878864848,2022-03-29,8,-0.06504066568800845,0.07148759819666095,20,True,6,0.011360634231899258,0.07352526239862958,-0.05937626976589292,0.9129099331595575,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2022,11-15
